id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
b7dl62iz09,8/30/2011,2.01E+13,8/30/2011,FEMALE,27,facebook,3,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,DE
2ssjymkmno,8/30/2011,2.01E+13,,FEMALE,30,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
sqfqujls8j,8/30/2011,2.01E+13,,FEMALE,29,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
nkdk8b2dmt,8/30/2011,2.01E+13,9/2/2011,FEMALE,32,basic,3,en,sem-brand,google,,Web,Other/Unknown,-unknown-,US
81r1x97vka,8/30/2011,2.01E+13,11/10/2011,MALE,43,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,other
b1amjl7ej9,8/30/2011,2.01E+13,1/26/2012,-unknown-,,basic,2,en,sem-brand,bing,untracked,Web,Mac Desktop,Safari,US
d2wv9flwzm,8/30/2011,2.01E+13,,MALE,30,facebook,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
sp3pjyk6gi,8/30/2011,2.01E+13,,FEMALE,47,basic,3,en,seo,google,omg,Web,Mac Desktop,Safari,NDF
tb1lq3dlv1,8/30/2011,2.01E+13,,FEMALE,48,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
z03goawe7f,8/30/2011,2.01E+13,,FEMALE,29,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
vmg7mr2iyv,8/30/2011,2.01E+13,,-unknown-,,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
4phlwi4nuh,8/30/2011,2.01E+13,3/3/2012,FEMALE,26,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,PT
8r7l86kdbd,8/30/2011,2.01E+13,10/22/2011,FEMALE,56,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
wn2apqja27,8/30/2011,2.01E+13,8/31/2011,MALE,,basic,3,en,seo,google,untracked,Web,Windows Desktop,Chrome,US
3xeiuzfcd6,8/30/2011,2.01E+13,9/1/2011,FEMALE,,basic,3,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,US
k4sg0epd4q,8/30/2011,2.01E+13,,-unknown-,,basic,0,en,other,other,untracked,Web,Windows Desktop,IE,NDF
fxaxk77bi5,8/30/2011,2.01E+13,,FEMALE,46,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
gbsuzm9893,8/30/2011,2.01E+13,,MALE,30,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Firefox,NDF
x7k3hjtuv1,8/30/2011,2.01E+13,,MALE,32,facebook,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,NDF
wvap2zwgw8,8/30/2011,2.01E+13,8/31/2011,MALE,35,basic,3,en,direct,direct,untracked,Web,iPhone,-unknown-,US
p2varryqqq,8/31/2011,2.01E+13,8/17/2012,FEMALE,42,facebook,2,en,sem-non-brand,other,untracked,Web,Mac Desktop,Safari,US
0fbph0amhz,8/31/2011,2.01E+13,,FEMALE,57,basic,0,en,content,facebook,untracked,Web,iPhone,-unknown-,NDF
5d5lm903a8,8/31/2011,2.01E+13,8/31/2011,MALE,26,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,FR
i9w16lyy6e,8/31/2011,2.01E+13,8/31/2011,MALE,41,basic,3,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,US
z0goi4eskv,8/31/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
wt8m19aya0,8/31/2011,2.01E+13,9/2/2011,OTHER,32,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
o0uooofxfv,8/31/2011,2.01E+13,8/31/2011,FEMALE,32,facebook,2,en,content,facebook,untracked,Web,Mac Desktop,Firefox,US
80472npz0i,8/31/2011,2.01E+13,7/17/2012,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
wcpheegcdk,8/31/2011,2.01E+13,10/18/2011,-unknown-,34,basic,3,en,other,craigslist,omg,Web,Mac Desktop,Safari,other
03qj4q5g19,8/31/2011,2.01E+13,,FEMALE,45,facebook,0,en,sem-non-brand,bing,omg,Web,Windows Desktop,Chrome,NDF
7z75sieycs,8/31/2011,2.01E+13,6/21/2012,MALE,49,basic,3,en,other,craigslist,tracked-other,Web,Mac Desktop,Safari,US
50mia5h902,8/31/2011,2.01E+13,,FEMALE,38,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
k4h71kszpe,8/31/2011,2.01E+13,10/2/2011,FEMALE,30,basic,0,en,sem-non-brand,google,tracked-other,Web,Windows Desktop,Chrome,US
fctpfxbsrk,8/31/2011,2.01E+13,3/13/2012,MALE,39,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
otb5ezg1yb,8/31/2011,2.01E+13,,FEMALE,35,facebook,0,en,sem-brand,google,untracked,Web,Windows Desktop,IE,NDF
ruaizzi7pv,8/31/2011,2.01E+13,,-unknown-,28,facebook,2,en,direct,direct,untracked,Web,iPad,-unknown-,NDF
mpyvcr81c2,8/31/2011,2.01E+13,5/11/2012,MALE,38,basic,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,US
bdyuhtsrqo,8/31/2011,2.01E+13,,MALE,51,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
qyt56t8ktg,8/31/2011,2.01E+13,,MALE,34,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
fm5mkbmcbw,8/31/2011,2.01E+13,,FEMALE,28,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
9qdsesnj36,8/31/2011,2.01E+13,,FEMALE,28,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
ty2gtsss4s,8/31/2011,2.01E+13,,-unknown-,,basic,1,ru,content,facebook,,Web,Other/Unknown,-unknown-,NDF
e20icqm0eq,8/31/2011,2.01E+13,,FEMALE,33,facebook,3,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
tm91fqjo11,8/31/2011,2.01E+13,,FEMALE,28,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
w4jem0jazj,8/31/2011,2.01E+13,8/19/2012,FEMALE,39,basic,2,en,sem-non-brand,google,linked,Web,iPad,Mobile Safari,US
bjccbjnl9s,8/31/2011,2.01E+13,10/15/2011,FEMALE,25,basic,6,en,direct,other,untracked,Web,iPad,Mobile Safari,ES
vra8x112vs,8/31/2011,2.01E+13,9/8/2011,MALE,42,facebook,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,FR
t4c71t7c6p,8/31/2011,2.01E+13,,MALE,29,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
4g7qk0bea6,8/31/2011,2.01E+13,8/31/2011,FEMALE,,basic,3,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US
cf0v6g93yj,8/31/2011,2.01E+13,,MALE,78,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,NDF
ftjoufdtdb,8/31/2011,2.01E+13,10/29/2011,-unknown-,43,basic,0,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,US
ocl4tmmnzu,8/31/2011,2.01E+13,9/3/2011,FEMALE,2014,basic,2,hu,direct,direct,untracked,Web,Windows Desktop,IE,US
xggjxipp9e,8/31/2011,2.01E+13,9/7/2011,-unknown-,,basic,2,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,US
s84xmpiql3,8/31/2011,2.01E+13,,FEMALE,49,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
skdb68d0p7,8/31/2011,2.01E+13,,MALE,42,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
kds8efizbd,8/31/2011,2.01E+13,9/1/2011,FEMALE,31,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
tzhqle6rqd,8/31/2011,2.01E+13,8/31/2011,FEMALE,29,basic,2,en,remarketing,google,tracked-other,Web,Mac Desktop,Firefox,CA
3im38yt082,8/31/2011,2.01E+13,9/2/2011,FEMALE,25,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,US
dd8pelu915,8/31/2011,2.01E+13,,FEMALE,31,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
2gzf98g24a,8/31/2011,2.01E+13,8/31/2011,MALE,42,basic,3,en,direct,direct,omg,Web,Mac Desktop,Firefox,ES
809ra09g1q,8/31/2011,2.01E+13,9/1/2011,FEMALE,33,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,IT
6gllp4jc9x,8/31/2011,2.01E+13,,FEMALE,40,basic,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,NDF
2284cf3jwn,8/31/2011,2.01E+13,9/6/2011,FEMALE,30,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
in2cduaucf,8/31/2011,2.01E+13,,MALE,95,facebook,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
6y3ihzpuvm,8/31/2011,2.01E+13,9/29/2011,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
2b1oelv2eu,8/31/2011,2.01E+13,1/31/2012,MALE,33,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
mz8rknkzvy,8/31/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
cxs08tt3h7,8/31/2011,2.01E+13,,MALE,26,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
lt7fbus1xd,8/31/2011,2.01E+13,9/7/2011,MALE,,basic,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,ES
a5mon7ofmo,8/31/2011,2.01E+13,,FEMALE,39,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
gb5mjvyl2s,8/31/2011,2.01E+13,5/16/2012,MALE,36,basic,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Chrome,US
1bq2hn9elh,8/31/2011,2.01E+13,,MALE,30,facebook,2,en,direct,direct,omg,Web,iPad,Mobile Safari,NDF
hxc2z1hztk,8/31/2011,2.01E+13,,-unknown-,,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
csby5f7nmi,8/31/2011,2.01E+13,9/1/2011,-unknown-,,basic,3,en,remarketing,google,,Web,Other/Unknown,-unknown-,US
z0u65vjssj,8/31/2011,2.01E+13,,FEMALE,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
w6b5fklwzu,8/31/2011,2.01E+13,,MALE,,basic,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
d6pgytjf88,8/31/2011,2.01E+13,,-unknown-,,basic,3,en,direct,direct,linked,Web,Desktop (Other),Chromium,NDF
ljhfn25d2v,8/31/2011,2.01E+13,12/19/2011,FEMALE,29,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
ctbqguncg1,8/31/2011,2.01E+13,9/2/2011,MALE,27,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
ntt4d3ps43,8/31/2011,2.01E+13,9/2/2011,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
neeek1tgy5,8/31/2011,2.01E+13,,MALE,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
w1b0bg8ulj,8/31/2011,2.01E+13,9/24/2011,FEMALE,38,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,AU
kgs6eymc1d,8/31/2011,2.01E+13,,MALE,,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
w6rimcuyu7,9/1/2011,2.01E+13,,FEMALE,31,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
g6wr2abj7e,9/1/2011,2.01E+13,,FEMALE,23,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
0i9u6lvs5w,9/1/2011,2.01E+13,,MALE,47,facebook,0,en,direct,direct,omg,Web,iPad,Mobile Safari,NDF
fkedde46rz,9/1/2011,2.01E+13,,MALE,40,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
kypy9266z0,9/1/2011,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
5k4rlappsi,9/1/2011,2.01E+13,,MALE,,basic,3,en,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,NDF
d0m0j6ak74,9/1/2011,2.01E+13,,FEMALE,33,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
q0934qrr7e,9/1/2011,2.01E+13,,MALE,59,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
jpg171kcbo,9/1/2011,2.01E+13,9/3/2011,-unknown-,,basic,2,ko,sem-non-brand,google,untracked,Web,Windows Desktop,IE,US
tigqlaa5w4,9/1/2011,2.01E+13,9/15/2011,MALE,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
om0rpcd5qc,9/1/2011,2.01E+13,,MALE,34,facebook,0,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,NDF
pc7itwib36,9/1/2011,2.01E+13,7/23/2012,FEMALE,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
3ij4rz10oa,9/1/2011,2.01E+13,9/10/2011,OTHER,40,basic,2,en,seo,google,linked,Web,iPad,Mobile Safari,US
k16ab7haw3,9/1/2011,2.01E+13,9/9/2011,-unknown-,,basic,3,en,direct,direct,untracked,Web,iPhone,-unknown-,US
1hqj03hhq9,9/1/2011,2.01E+13,,FEMALE,32,basic,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF
dm5fo0ofyj,9/1/2011,2.01E+13,9/1/2011,-unknown-,,basic,3,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
uhkutugc57,9/1/2011,2.01E+13,,FEMALE,26,facebook,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
0k42rdcls0,9/1/2011,2.01E+13,9/6/2011,-unknown-,43,basic,0,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
w6x7bt7w8q,9/1/2011,2.01E+13,9/2/2011,-unknown-,,basic,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,US
llx7x8dtd0,9/1/2011,2.01E+13,,FEMALE,2014,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
mli6opdote,9/1/2011,2.01E+13,9/2/2011,-unknown-,40,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
2vctb2z2z3,9/1/2011,2.01E+13,9/1/2011,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
hkltb0rh6n,9/1/2011,2.01E+13,9/9/2011,MALE,2014,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,FR
zhgfr6oseu,9/1/2011,2.01E+13,9/24/2011,MALE,39,facebook,3,en,direct,direct,untracked,Web,Other/Unknown,-unknown-,US
a8p65lif1m,9/1/2011,2.01E+13,,-unknown-,,basic,1,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
whwmjamt42,9/1/2011,2.01E+13,2/24/2012,MALE,29,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
kn37nmq8ug,9/1/2011,2.01E+13,5/1/2012,-unknown-,,basic,2,en,seo,google,linked,Web,Mac Desktop,Safari,other
fpt2yrrx6u,9/1/2011,2.01E+13,9/4/2011,-unknown-,31,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
0da6lcf289,9/1/2011,2.01E+13,2/13/2012,FEMALE,,basic,0,en,seo,google,,Web,Other/Unknown,-unknown-,US
6qpq6j77td,9/1/2011,2.01E+13,,FEMALE,32,facebook,0,ru,direct,direct,untracked,Web,Other/Unknown,-unknown-,NDF
doxpgkzpzo,9/1/2011,2.01E+13,9/1/2011,MALE,55,facebook,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,IE,DE
wq9sqxxl9r,9/1/2011,2.01E+13,,FEMALE,39,facebook,2,en,remarketing,google,untracked,Web,Mac Desktop,Safari,NDF
tc0za6a7us,9/1/2011,2.01E+13,9/4/2011,MALE,63,basic,2,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,US
5huem3cl32,9/1/2011,2.01E+13,12/23/2011,MALE,47,facebook,2,en,other,craigslist,omg,Web,Windows Desktop,Chrome,CA
rq8ef2n56h,9/1/2011,2.01E+13,,-unknown-,,basic,1,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
mfoyw1il3d,9/1/2011,2.01E+13,,MALE,37,facebook,2,en,sem-brand,google,linked,Web,Windows Desktop,Firefox,NDF
fjhr94wbzn,9/1/2011,2.01E+13,9/8/2011,MALE,49,basic,3,en,content,google,,Web,Other/Unknown,-unknown-,FR
1g3o0izxvj,9/1/2011,2.01E+13,9/12/2011,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,ES
iv5hxnu8i3,9/1/2011,2.01E+13,,MALE,30,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
ozz01x9whb,9/1/2011,2.01E+13,9/2/2011,-unknown-,,basic,3,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
mmp1y07k4r,9/1/2011,2.01E+13,9/5/2011,FEMALE,57,basic,2,en,direct,direct,omg,Web,Mac Desktop,Safari,US
jpzxu90zpm,9/1/2011,2.01E+13,,FEMALE,30,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
7x8rge5d2u,9/1/2011,2.01E+13,,FEMALE,46,facebook,3,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
iw3lm58ha6,9/1/2011,2.01E+13,9/1/2011,-unknown-,,basic,3,en,sem-brand,google,,Web,Other/Unknown,-unknown-,US
zdj8dk5lx4,9/1/2011,2.01E+13,,FEMALE,48,facebook,0,en,content,facebook,tracked-other,Web,Desktop (Other),Firefox,NDF
gd7yv29jms,9/1/2011,2.01E+13,,FEMALE,,basic,3,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
to9loztzip,9/1/2011,2.01E+13,,MALE,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
u1832csbtl,9/1/2011,2.01E+13,,-unknown-,,basic,1,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
wpyizv5602,9/1/2011,2.01E+13,,-unknown-,,basic,1,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
nq34f5kah6,9/1/2011,2.01E+13,,-unknown-,,basic,1,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
mvo0qrrddq,9/1/2011,2.01E+13,,MALE,55,basic,2,en,sem-non-brand,google,tracked-other,Web,Windows Desktop,Chrome,NDF
mowms9kshh,9/1/2011,2.01E+13,,MALE,57,facebook,2,en,other,other,omg,Web,Windows Desktop,IE,NDF
7bkz16xt9r,9/1/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
ig5pmjhsn1,9/1/2011,2.01E+13,,-unknown-,34,basic,3,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
910b83qirf,9/1/2011,2.01E+13,,MALE,58,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
j8o3icba94,9/1/2011,2.01E+13,9/4/2011,FEMALE,26,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
6mtklaxpee,9/1/2011,2.01E+13,9/3/2011,MALE,27,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
3h66du4sfu,9/1/2011,2.01E+13,9/2/2011,-unknown-,36,facebook,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Firefox,US
m84tu1hy8u,9/1/2011,2.01E+13,3/8/2012,MALE,31,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
dibdul3i96,9/1/2011,2.01E+13,10/12/2011,MALE,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
dvtki7tott,9/1/2011,2.01E+13,9/2/2011,MALE,37,basic,2,en,other,craigslist,untracked,Web,Other/Unknown,-unknown-,US
75c3wjkx5n,9/1/2011,2.01E+13,,OTHER,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
0mqcpuzcd9,9/1/2011,2.01E+13,,FEMALE,36,facebook,3,en,sem-brand,google,linked,Web,Mac Desktop,Safari,NDF
qfuwqp5438,9/1/2011,2.01E+13,9/3/2011,FEMALE,22,basic,2,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,US
e946rif6za,9/1/2011,2.01E+13,,MALE,30,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,NDF
4baoa7dwje,9/1/2011,2.01E+13,,FEMALE,42,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
9wihi1ijrn,9/1/2011,2.01E+13,10/5/2011,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
wdfyjh4t2n,9/1/2011,2.01E+13,,MALE,38,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
abb9bv1fp8,9/1/2011,2.01E+13,9/8/2011,OTHER,34,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,SeaMonkey,CA
xee519u222,9/1/2011,2.01E+13,,MALE,47,facebook,0,en,direct,direct,linked,Web,Android Tablet,IE,NDF
3xwpar4uc7,9/1/2011,2.01E+13,,MALE,39,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
wh72o2yjlp,9/1/2011,2.01E+13,,MALE,27,facebook,2,en,remarketing,google,tracked-other,Web,Mac Desktop,Chrome,NDF
8zgsj2lsvh,9/2/2011,2.01E+13,,-unknown-,,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Firefox,NDF
ejrdffyb8w,9/2/2011,2.01E+13,,-unknown-,,basic,3,en,other,craigslist,omg,Web,Mac Desktop,Safari,NDF
t0o9w7y45a,9/2/2011,2.01E+13,,MALE,31,facebook,2,it,direct,direct,,Web,Other/Unknown,-unknown-,NDF
enlejc9pss,9/2/2011,2.01E+13,,MALE,59,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
0wqeig1u6c,9/2/2011,2.01E+13,,MALE,35,facebook,2,en,sem-non-brand,google,omg,Web,iPhone,Mobile Safari,NDF
qqdlty9m08,9/2/2011,2.01E+13,9/4/2011,FEMALE,28,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
u5opniuixl,9/2/2011,2.01E+13,9/2/2011,FEMALE,43,facebook,3,en,seo,google,linked,Web,Mac Desktop,Chrome,US
azk5xz1kh8,9/2/2011,2.01E+13,,MALE,32,facebook,2,ko,direct,direct,,Web,Other/Unknown,-unknown-,NDF
w9ropw0ozn,9/2/2011,2.01E+13,9/5/2011,-unknown-,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,other
opag1wekph,9/2/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
mipvq4kzr9,9/2/2011,2.01E+13,9/8/2011,-unknown-,30,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
1sikq2uczj,9/2/2011,2.01E+13,,-unknown-,36,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
tuq2jfj07e,9/2/2011,2.01E+13,9/22/2011,MALE,29,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,DE
6armzb1ae6,9/2/2011,2.01E+13,,-unknown-,,basic,2,en,content,google,untracked,Web,Windows Desktop,IE,NDF
ycwxfgnih3,9/2/2011,2.01E+13,,FEMALE,46,facebook,2,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
i8x4gvautq,9/2/2011,2.01E+13,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
lsggxatz6f,9/2/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
7d4emr4qb4,9/2/2011,2.01E+13,,FEMALE,60,facebook,0,en,sem-non-brand,google,tracked-other,Web,Mac Desktop,Safari,NDF
r83jk41t0t,9/2/2011,2.01E+13,9/4/2011,MALE,49,facebook,0,en,direct,direct,untracked,Web,iPad,-unknown-,other
0v1ol0kr1u,9/2/2011,2.01E+13,9/4/2011,-unknown-,,basic,2,en,content,google,linked,Web,iPhone,Mobile Safari,ES
8tziiaozxk,9/2/2011,2.01E+13,9/3/2011,MALE,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
qinmka76t2,9/2/2011,2.01E+13,9/15/2011,FEMALE,,basic,3,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,US
ytrvxw7h7i,9/2/2011,2.01E+13,9/2/2011,MALE,31,basic,6,en,direct,other,linked,Web,iPad,Mobile Safari,US
w1v9bdgy0n,9/2/2011,2.01E+13,9/9/2011,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
rowzou0xyx,9/2/2011,2.01E+13,,MALE,40,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,NDF
jmoj4dnynt,9/2/2011,2.01E+13,1/11/2012,MALE,30,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
lyf76at64z,9/2/2011,2.01E+13,,FEMALE,52,basic,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,NDF
6lqefiosio,9/2/2011,2.01E+13,,MALE,29,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
hh0zlwx1lk,9/2/2011,2.01E+13,,MALE,25,facebook,0,en,other,craigslist,tracked-other,Web,Mac Desktop,Chrome,NDF
uddeg9cn2o,9/2/2011,2.01E+13,10/13/2011,FEMALE,41,basic,2,en,sem-non-brand,vast,untracked,Web,Windows Desktop,Chrome,US
tgc5etkm57,9/2/2011,2.01E+13,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
apedig8yuw,9/2/2011,2.01E+13,10/5/2011,MALE,35,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
d320ubf7er,9/2/2011,2.01E+13,9/4/2011,FEMALE,69,facebook,2,it,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US
g417tu1ny3,9/2/2011,2.01E+13,9/26/2011,MALE,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,other
qppwytnfju,9/2/2011,2.01E+13,,MALE,34,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,NDF
znv6tjw2x0,9/2/2011,2.01E+13,,FEMALE,30,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
yywlwo17m9,9/2/2011,2.01E+13,10/3/2011,FEMALE,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
fwf0xxww59,9/2/2011,2.01E+13,,FEMALE,64,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
umzyogicti,9/2/2011,2.01E+13,9/7/2011,FEMALE,40,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,IT
3vjb2bc05l,9/2/2011,2.01E+13,,-unknown-,,basic,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
u9aqtr4s6i,9/2/2011,2.01E+13,,MALE,82,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
qngpfqiip2,9/2/2011,2.01E+13,,MALE,33,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
